tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
1492	Clostridium butyricum	29416069	0	live	ATN24_RS14090	ATN24_RS14090, ATN24_14090	alpha/beta hydrolase			1							
358681	Brevibacillus brevis NBRC 100599	29259966	0	live	BBR47_RS13580	BBR47_RS13580, BBR47_26720	alpha/beta hydrolase				NC_012491.1	2742112	2743050	minus	0		
1426	Parageobacillus thermoglucosidans	29236919	0	live	AOT13_RS00730	AOT13_RS00730, AOT13_00725	carboxylesterase										
1157708	Variovorax paradoxus 110B	27807599	0	live	G369_RS0130105	G369_RS0130105	alpha/beta hydrolase										
1157708	Variovorax paradoxus 110B	27805369	0	live	G369_RS0118220	G369_RS0118220	carboxylesterase										
1157708	Variovorax paradoxus 110B	27804648	0	live	G369_RS0114310	G369_RS0114310	alpha/beta hydrolase										
1157708	Variovorax paradoxus 110B	27803895	0	live	G369_RS0110275	G369_RS0110275	alpha/beta hydrolase										
1157708	Variovorax paradoxus 110B	27802659	0	live	G369_RS0103730	G369_RS0103730	alpha/beta hydrolase										
1157708	Variovorax paradoxus 110B	27802409	0	live	G369_RS0102445	G369_RS0102445	alpha/beta hydrolase										
391038	Paraburkholderia phymatum STM815	27745217	0	live	BPHY_RS28045	BPHY_RS28045, Bphy_5601	alpha/beta hydrolase				NC_010625.1	67629	68657	minus	0		
391038	Paraburkholderia phymatum STM815	27742968	0	live	BPHY_RS16645	BPHY_RS16645, Bphy_3282	alpha/beta hydrolase			2	NC_010623.1	209356	210291	minus	0		
391038	Paraburkholderia phymatum STM815	27740721	0	live	BPHY_RS05275	BPHY_RS05275, Bphy_1039	alpha/beta hydrolase			1	NC_010622.1	1168521	1169480	plus	0		
391038	Paraburkholderia phymatum STM815	27740029	0	live	BPHY_RS01790	BPHY_RS01790, Bphy_0360	alpha/beta hydrolase			1	NC_010622.1	407857	408807	plus	0		
67257	Streptomyces albus subsp. albus	26152456	0	live	IO40_RS0107055	IO40_RS0107055	alpha/beta hydrolase	alpha/beta hydrolase									
999413	[Clostridium] innocuum 2959	26148295	0	live	HMPREF1094_RS09000	HMPREF1094_RS09000, HMPREF1094_01821	alpha/beta hydrolase										
435837	Staphylococcus hominis subsp. hominis C80	25050123	0	live	HMPREF0798_RS09240	HMPREF0798_RS09240, HMPREF0798_00834	carboxylesterase										
411466	Schaalia odontolytica ATCC 17982	25044971	0	live	ACTODO_RS09280	ACTODO_RS09280, ACTODO_02009	steryl acetyl hydrolase	steryl acetyl hydrolase									
1072583	Halomonas boliviensis LC1	24263687	0	live	KUC_RS17195	KUC_RS17195, KUC_3585	alpha/beta hydrolase										
266264	Cupriavidus metallidurans CH34	24153532	0	live	RMET_RS24975	RMET_RS24975, Rmet_4868	alpha/beta hydrolase				NC_007974.2	1529618	1530493	minus	0		
266264	Cupriavidus metallidurans CH34	24151770	0	live	RMET_RS14160	RMET_RS14160, Rmet_2822	alpha/beta hydrolase				NC_007973.1	3069949	3070890	minus	0		
266264	Cupriavidus metallidurans CH34	24151092	0	live	RMET_RS17550	RMET_RS17550, Rmet_3492	alpha/beta hydrolase				NC_007973.1	3782733	3783689	minus	0		
266264	Cupriavidus metallidurans CH34	24149124	0	live	RMET_RS09225	RMET_RS09225, Rmet_1843	alpha/beta hydrolase				NC_007973.1	1997342	1998376	minus	0		
981334	Acinetobacter radioresistens DSM 6976 = NBRC 102413 = CIP 103788	23271674	0	live	F939_RS13250	F939_RS13250, F939_02496	alpha/beta hydrolase										
525260	Corynebacterium accolens ATCC 49725	23250834	0	live	HMPREF0276_RS10070	HMPREF0276_RS10070, HMPREF0276_0237	carboxylesterase										
525260	Corynebacterium accolens ATCC 49725	23249726	0	live	HMPREF0276_RS04530	HMPREF0276_RS04530, HMPREF0276_1719	carboxylesterase										
883078	Afipia broomeae ATCC 49717	23184755	0	live	HMPREF9695_RS04480	HMPREF9695_RS04480, HMPREF9695_00899	alpha/beta hydrolase										
997894	[Clostridium] bolteae 90A9	23112668	0	live	HMPREF1085_RS07855	HMPREF1085_RS07855, HMPREF1085_01569	alpha/beta hydrolase										
398525	Bradyrhizobium elkanii USDA 76	23089230	0	live	BRAEL_RS0125950	BRAEL_RS0125950	acetylhydrolase										
398525	Bradyrhizobium elkanii USDA 76	23088516	0	live	BRAEL_RS0121910	BRAEL_RS0121910	alpha/beta hydrolase										
398525	Bradyrhizobium elkanii USDA 76	23088205	0	live	BRAEL_RS0120210	BRAEL_RS0120210	alpha/beta hydrolase										
398525	Bradyrhizobium elkanii USDA 76	23085599	0	live	BRAEL_RS0105485	BRAEL_RS0105485	acetylhydrolase										
1217658	Acinetobacter gyllenbergii NIPH 230	23000767	0	live	F987_RS05120	F987_RS05120, F987_03375	alpha/beta hydrolase										
565655	Enterococcus casseliflavus EC20	15143149	0	live	ECBG_RS12710	ECBG_RS12710, ECBG_02618	acetylesterase				NC_020995.1	2748861	2749670	minus	0		
402626	Ralstonia pickettii 12J	6289683	0	live	RPIC_RS17030	RPIC_RS17030, Rpic_3439	alpha/beta hydrolase			1	NC_010682.1	3603329	3604309	plus	0		
402626	Ralstonia pickettii 12J	6287383	0	live	RPIC_RS01540	RPIC_RS01540, Rpic_0315	alpha/beta hydrolase			1	NC_010682.1	331364	332335	plus	0		
402626	Ralstonia pickettii 12J	6287052	0	live	RPIC_RS17380	RPIC_RS17380, Rpic_3507	alpha/beta hydrolase			1	NC_010682.1	3677042	3677989	minus	0		
402626	Ralstonia pickettii 12J	6286873	0	live	RPIC_RS17710	RPIC_RS17710, Rpic_3572	dienelactone hydrolase			1	NC_010682.1	3741260	3742309	plus	0		
402626	Ralstonia pickettii 12J	6286234	0	live	RPIC_RS17060	RPIC_RS17060, Rpic_3446	alpha/beta hydrolase			1	NC_010682.1	3607089	3608108	plus	0		
402626	Ralstonia pickettii 12J	6286219	0	live	RPIC_RS07100	RPIC_RS07100, Rpic_1434	alpha/beta hydrolase			1	NC_010682.1	1521368	1522348	minus	0		
402626	Ralstonia pickettii 12J	6285891	0	live	RPIC_RS21395	RPIC_RS21395, Rpic_4321	alpha/beta hydrolase			2	NC_010678.1	622834	623811	plus	0		
402626	Ralstonia pickettii 12J	6285678	0	live	RPIC_RS20925	RPIC_RS20925, Rpic_4226	alpha/beta hydrolase			2	NC_010678.1	511706	512797	minus	0		
426355	Methylobacterium radiotolerans JCM 2831	6141999	0	live	MRAD2831_RS60750	MRAD2831_RS60750, Mrad2831_5829	alpha/beta hydrolase				NC_010510.1	66365	67234	plus	0		
426355	Methylobacterium radiotolerans JCM 2831	6137578	0	live	MRAD2831_RS39665	MRAD2831_RS39665, Mrad2831_1550	alpha/beta hydrolase				NC_010505.1	1633092	1633958	plus	0		
426355	Methylobacterium radiotolerans JCM 2831	6137564	0	live	MRAD2831_RS39590	MRAD2831_RS39590, Mrad2831_1536	alpha/beta hydrolase				NC_010505.1	1618276	1619220	plus	0		
426355	Methylobacterium radiotolerans JCM 2831	6136033	0	live	MRAD2831_RS32965	MRAD2831_RS32965, Mrad2831_0191	alpha/beta hydrolase				NC_010505.1	193755	194579	plus	0		
391037	Salinispora arenicola CNS-205	5705142	0	live	SARE_RS02400	SARE_RS02400, Sare_0482	alpha/beta hydrolase				NC_009953.1	550989	551987	plus	0		
391037	Salinispora arenicola CNS-205	5703583	0	live	SARE_RS13035	SARE_RS13035, Sare_2662	alpha/beta hydrolase				NC_009953.1	3035702	3036643	minus	0		
338187	Vibrio campbellii ATCC BAA-1116	5555825	0	live	VIBHAR_RS08070	VIBHAR_RS08070, VIBHAR_01721	alpha/beta hydrolase			I	NC_009783.1	1727413	1728339	minus	0		
399739	Pseudomonas mendocina ymp	5110020	0	live	PMEN_RS09500	PMEN_RS09500, Pmen_1891	alpha/beta hydrolase				NC_009439.1	2082329	2083258	plus	0		
399739	Pseudomonas mendocina ymp	5109343	0	live	PMEN_RS08855	PMEN_RS08855, Pmen_1763	alpha/beta hydrolase				NC_009439.1	1936962	1937888	plus	0		
399739	Pseudomonas mendocina ymp	5107970	0	live	PMEN_RS13410	PMEN_RS13410, Pmen_2661	alpha/beta hydrolase				NC_009439.1	2918267	2919244	plus	0		
399739	Pseudomonas mendocina ymp	5107942	0	live	PMEN_RS13270	PMEN_RS13270, Pmen_2632	alpha/beta hydrolase				NC_009439.1	2889952	2890968	plus	0		
101510	Rhodococcus jostii RHA1	4225941	0	live	RHA1_RS40240	RHA1_RS40240, RHA1_ro09036	alpha/beta hydrolase				NC_008269.1	996158	997120	plus	0		
101510	Rhodococcus jostii RHA1	4225931	0	live	RHA1_RS40190	RHA1_RS40190, RHA1_ro09026	alpha/beta hydrolase				NC_008269.1	985243	986268	minus	0		
101510	Rhodococcus jostii RHA1	4225915	0	live	RHA1_RS40125	RHA1_RS40125, RHA1_ro09010	alpha/beta hydrolase				NC_008269.1	970734	971675	plus	0		
101510	Rhodococcus jostii RHA1	4224407	0	live	RHA1_RS33515	RHA1_RS33515, RHA1_ro06856	alpha/beta hydrolase				NC_008268.1	7373016	7374266	plus	0		
101510	Rhodococcus jostii RHA1	4224238	0	live	RHA1_RS32690	RHA1_RS32690, RHA1_ro06687	alpha/beta hydrolase				NC_008268.1	7198919	7199851	minus	0		
101510	Rhodococcus jostii RHA1	4224231	0	live	RHA1_RS32655	RHA1_RS32655, RHA1_ro06680	alpha/beta hydrolase				NC_008268.1	7192732	7193637	plus	0		
101510	Rhodococcus jostii RHA1	4223557	0	live	RHA1_RS29350	RHA1_RS29350, RHA1_ro06006	alpha/beta hydrolase				NC_008268.1	6453512	6454432	minus	0		
101510	Rhodococcus jostii RHA1	4222861	0	live	RHA1_RS25940	RHA1_RS25940, RHA1_ro05310	alpha/beta hydrolase				NC_008268.1	5653562	5654530	minus	0		
101510	Rhodococcus jostii RHA1	4222689	0	live	RHA1_RS25140	RHA1_RS25140, RHA1_ro05138	alpha/beta hydrolase				NC_008268.1	5474816	5475751	plus	0		
101510	Rhodococcus jostii RHA1	4221632	0	live	RHA1_RS19840	RHA1_RS19840, RHA1_ro04081	alpha/beta hydrolase				NC_008268.1	4296395	4297432	plus	0		
101510	Rhodococcus jostii RHA1	4221346	0	live	RHA1_RS18410	RHA1_RS18410, RHA1_ro03795	steryl acetyl hydrolase				NC_008268.1	4008482	4009390	minus	0		
101510	Rhodococcus jostii RHA1	4220987	0	live	RHA1_RS16675	RHA1_RS16675, RHA1_ro03436	alpha/beta hydrolase				NC_008268.1	3626778	3627722	minus	0		
101510	Rhodococcus jostii RHA1	4220650	0	live	RHA1_RS15070	RHA1_RS15070, RHA1_ro03099	alpha/beta hydrolase				NC_008268.1	3279539	3280492	minus	0		
101510	Rhodococcus jostii RHA1	4220038	0	live	RHA1_RS12155	RHA1_RS12155, RHA1_ro02486	alpha/beta hydrolase				NC_008268.1	2633571	2634524	minus	0		
101510	Rhodococcus jostii RHA1	4219913	0	live	RHA1_RS11535	RHA1_RS11535, RHA1_ro02361	alpha/beta hydrolase				NC_008268.1	2489277	2490248	minus	0		
101510	Rhodococcus jostii RHA1	4219715	0	live	RHA1_RS07795	RHA1_RS07795, RHA1_ro01602	alpha/beta hydrolase				NC_008268.1	1687976	1688965	plus	0		
300852	Thermus thermophilus HB8	3168028	0	live	TTHA0199	TTHA0199	type B carboxylesterase				NC_006461.1	193971	195518	plus	0		
224308	Bacillus subtilis subsp. subtilis str. 168	938643	0	live	estA	BSU_33620, BSU33620	carboxylesterase	carboxylesterase			NC_000964.3	3454221	3454961	minus	0		
211586	Shewanella oneidensis MR-1	1168846	0	live	yghX	SO_1006	dienelactone hydrolase family protein YghX				NC_004347.2	1040789	1041751	plus	0		
169963	Listeria monocytogenes EGD-e	987389	0	live	lmo2450	lmo2450	carboxylesterase				NC_003210.1	2522830	2523576	minus	0		
169963	Listeria monocytogenes EGD-e	987385	0	live	lmo2452	lmo2452	carboxylesterase				NC_003210.1	2524168	2524911	minus	0		
190650	Caulobacter crescentus CB15	943459	0	live	CC_2298	CC_2298	carboxylesterase				NC_002696.2	2499090	2499959	minus	0		
83332	Mycobacterium tuberculosis H37Rv	887876	0	live	lipQ	Rv2485c	carboxylesterase LipQ				NC_000962.3	2792723	2793988	minus	0		
83332	Mycobacterium tuberculosis H37Rv	885927	0	live	mbtJ	Rv2385, lipK	acetyl hydrolase				NC_000962.3	2677729	2678649	plus	0		
455632	Streptomyces griseus subsp. griseus NBRC 13350	25394572	0	live	SGR_RS35665	SGR_RS35665, SGR_6999	alpha/beta hydrolase				NC_010572.1	8400152	8401351	plus	0		
224911	Bradyrhizobium diazoefficiens USDA 110	1047423	0	live	blr6465	blr6465	blr6465	blr6465|steroid monooxygenase			NC_004463.1	7116453	7119143	plus	0		
553	Pantoea ananatis	39511288	0	live	EL28_RS0124770	EL28_RS0124770	alpha/beta hydrolase	alpha/beta hydrolase									
33905	Bifidobacterium thermophilum	35776754	0	live	BTHE_RS05405	BTHE_RS05405, BTHE_0805	alpha/beta hydrolase										
33905	Bifidobacterium thermophilum	35776097	0	live	BTHE_RS02125	BTHE_RS02125, BTHE_0467	alpha/beta hydrolase										
272621	Lactobacillus acidophilus NCFM	3251485	0	live	LBA1477	LBA1477	sugar hydrolase				NC_006814.3	1463005	1463913	minus	0		
312153	Polynucleobacter asymbioticus QLW-P1DMWA-1	31482032	0	live	PNUC_RS08555	PNUC_RS08555, Pnuc_1645	hypothetical protein				NC_009379.1	1710348	1711166	minus	0		
312153	Polynucleobacter asymbioticus QLW-P1DMWA-1	31480797	0	live	PNUC_RS02325	PNUC_RS02325, Pnuc_0443	carboxylesterase type B				NC_009379.1	432172	433830	plus	0		
557723	Haemophilus parasuis SH0165	7277887	0	live	HAPS_RS07200	HAPS_RS07200, HAPS_1483	alpha/beta hydrolase				NC_011852.1	1458658	1459932	plus	0		
557723	Haemophilus parasuis SH0165	7277213	0	live	HAPS_RS07135	HAPS_RS07135, HAPS_1468	transposase				NC_011852.1	1441366	1442124	plus	0		
220668	Lactobacillus plantarum WCFS1	1063412	0	live	tanL	lp_2956	tannase (tannin acylhydrolase)				NC_004567.2	2630494	2631903	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1021142	0	live	NCgl0080	NCgl0080, Cgl0081	acetyltransferase or hydrolase				NC_003450.3	88542	89444	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020596	0	live	NCgl0079	NCgl0079, Cgl0080	acetyltransferase or hydrolase				NC_003450.3	87558	88532	minus	0		
360094	Xanthomonas oryzae pv. oryzae PXO99A	34178580	0	live	PXO_RS09120	PXO_RS09120, PXO_00397	alpha/beta hydrolase				NC_010717.2	2003986	2004861	minus	0		
360094	Xanthomonas oryzae pv. oryzae PXO99A	34176694	0	live	PXO_RS18070	PXO_RS18070, PXO_01948	alpha/beta hydrolase				NC_010717.2	3963163	3963981	minus	0		
1338011	Elizabethkingia anophelis NUHP1	23373734	0	live	BD94_RS12325	BD94_RS12325, BD94_2494	carboxylesterase										
251221	Gloeobacter violaceus PCC 7421	2602274	0	live	gll3871	gll3871	peptidase				NC_005125.1	4076846	4079095	minus	0		
243090	Rhodopirellula baltica SH 1	1792334	0	live	xynB	RB5243	endo-1,4-beta-xylanase B				NC_005027.1	2699382	2700380	plus	0		
74349	Sulfitobacter guttiformis	13919286	0	live	pSD118_081	pSD118_081	sulfotransferase family protein				NC_019364.1	86666	89182	plus	0		
935546	Mesorhizobium loti NZP2037	31701958	0	live	A9174_RS29990	A9174_RS29990, A9174_29995	hypothetical protein										
53408	Pseudomonas citronellolis	34030122	0	live	A9C11_RS15850	A9C11_RS15850, A9C11_15845	alpha/beta hydrolase										
29388	Staphylococcus capitis	31634580	0	live	AL529_RS05625	AL529_RS05625, AL529_05625	carboxylesterase										
44008	Enterococcus cecorum	29476965	0	live	RA45_RS02175	RA45_RS02175	alpha/beta hydrolase										
358	Agrobacterium tumefaciens	39519077	0	live	AtA6_RS27250	AtA6_RS27250, AtA6_52880	alpha/beta fold hydrolase	alpha/beta fold hydrolase									
358	Agrobacterium tumefaciens	39516046	0	live	At15955_RS26905	At15955_RS26905, At15955_52160	alpha/beta fold hydrolase	alpha/beta fold hydrolase									
51663	Pediococcus damnosus	35782133	0	live	ADU72_RS11390	ADU72_RS11390, ADU72_0140	alpha/beta hydrolase										
51663	Pediococcus damnosus	35781991	0	live	ADU72_RS11095	ADU72_RS11095, ADU72_0076	alpha/beta hydrolase										
51663	Pediococcus damnosus	35780051	0	live	ADU72_RS00310	ADU72_RS00310, ADU72_0239	alpha/beta hydrolase										
1286	Staphylococcus simulans	32051168	0	live	AL483_RS21115	AL483_RS21115, AL483_08350	hypothetical protein	hypothetical protein									
1447715	Bifidobacterium pseudolongum PV8-2	34879913	0	live	AH67_RS08015	AH67_RS08015, AH67_08230	alpha/beta hydrolase										
1447715	Bifidobacterium pseudolongum PV8-2	34879311	0	live	AH67_RS05605	AH67_RS05605, AH67_05755	alpha/beta hydrolase										
1447715	Bifidobacterium pseudolongum PV8-2	34879308	0	live	AH67_RS06575	AH67_RS06575, AH67_06725	alpha/beta hydrolase										
152331	Lactobacillus parabuchneri	32412536	0	live	FAM21731_RS02180	FAM21731_RS02180, FAM21731_00450	alpha/beta hydrolase										
152331	Lactobacillus parabuchneri	32412455	0	live	FAM21731_RS01590	FAM21731_RS01590, FAM21731_00323	alpha/beta hydrolase										
152331	Lactobacillus parabuchneri	32411318	0	live	FAM21731_RS07475	FAM21731_RS07475, FAM21731_01560	alpha/beta hydrolase										
152331	Lactobacillus parabuchneri	32410342	0	live	FAM21731_RS04635	FAM21731_RS04635, FAM21731_00957	alpha/beta hydrolase										
1254439	Bifidobacterium thermophilum RBL67	31838893	0	live	D805_RS02435	D805_RS02435, D805_0547	alpha/beta hydrolase				NC_020546.1	695089	696699	plus	0		
1302863	Streptococcus cristatus AS 1.3089	29900225	0	live	I872_RS04530	I872_RS04530, I872_04545	hypothetical protein				NC_021175.1	925884	926624	minus	0		
519441	Streptobacillus moniliformis DSM 12112	29673724	0	live	SMON_RS00405	SMON_RS00405, Smon_0084	alpha/beta hydrolase				NC_013515.1	90030	90983	minus	0		
1288	Staphylococcus xylosus	29396709	0	live	BE24_RS13040	BE24_RS13040, BE24_13525	alpha/beta hydrolase										
525284	Gardnerella vaginalis ATCC 14019	9903822	0	live	aes	HMPREF0421_20279	endo-1,4-beta-xylanase				NC_014644.1	331723	332568	minus	0		
748671	Lactobacillus crispatus ST1	9106681	0	live	LCRIS_RS07980	LCRIS_RS07980, LCRIS_01604	hypothetical protein				NC_014106.1	1618894	1619628	minus	0		
40041	Streptococcus equi subsp. zooepidemicus	7694675	0	live	SZO_RS08015	SZO_RS08015, SZO_15360	alpha/beta hydrolase				NC_012470.1	1722568	1723605	plus	0		
37915	Dietzia maris	36297884	0	live	A2U19_RS04410	A2U19_RS04410, A2U19_05030	alpha/beta hydrolase	alpha/beta hydrolase									
37915	Dietzia maris	36294923	0	live	A2U19_RS11675	A2U19_RS11675, A2U19_12280	alpha/beta hydrolase	alpha/beta hydrolase									
1234679	Carnobacterium maltaromaticum LMA28	35883814	0	live	BN424_RS08120	BN424_RS08120, BN424_1735	hypothetical protein				NC_019425.2	1773505	1774356	plus	0		
378753	Kocuria rhizophila DC2201	35827062	0	live	KRH_RS01485	KRH_RS01485, KRH_03090	alpha/beta hydrolase				NC_010617.1	339522	340310	plus	0		
1703	Brevibacterium linens	35772997	0	live	BLSMQ_RS18920	BLSMQ_RS18920, BLSMQ_3791	alpha/beta hydrolase										
1703	Brevibacterium linens	35772150	0	live	BLSMQ_RS07800	BLSMQ_RS07800, BLSMQ_1569	alpha/beta hydrolase										
340	Xanthomonas campestris pv. campestris	35545404	0	live	XCCB100_RS05525	XCCB100_RS05525, xcc-b100_1158, xccb100_1158	alpha/beta hydrolase				NC_010688.1	1333649	1334683	plus	0		
1855823	Macrococcus canis	35294872	0	live	MCCS_RS03565	MCCS_RS03565, MCCS_07350	carboxylesterase										
1855823	Macrococcus canis	35294743	0	live	MCCS_RS02920	MCCS_RS02920, MCCS_06040	alpha/beta hydrolase										
1081736	Listeria fleischmannii subsp. coloradonensis	34331002	0	live	KKC_RS09025	KKC_RS09025, KKC_10167	alpha/beta hydrolase										
743972	Actinobacillus suis ATCC 33415	34292137	0	live	ASU1_RS09120	ASU1_RS09120, ASU1_08945	alpha/beta hydrolase										
1699621	Psychrobacter sp. P11F6	33135100	0	live	AK822_RS02660	AK822_RS02660, AK822_02655	alpha/beta hydrolase										
1354303	Psychrobacter aquaticus CMS 56	33119341	0	live	M917_RS03125	M917_RS03125, M917_0650	alpha/beta hydrolase										
1354303	Psychrobacter aquaticus CMS 56	33117609	0	live	M917_RS07365	M917_RS07365, M917_1537	alpha/beta hydrolase										
1082705	Lonsdalea quercina subsp. quercina	33076781	0	live	RZ35_RS10340	RZ35_RS10340, DF29_RS0110715	alpha/beta hydrolase										
1082705	Lonsdalea quercina subsp. quercina	33076776	0	live	RZ35_RS10350	RZ35_RS10350	alpha/beta hydrolase										
1082705	Lonsdalea quercina subsp. quercina	33076749	0	live	RZ35_RS10450	RZ35_RS10450, DF29_RS0110825	alpha/beta hydrolase										
1396858	Marinobacter sp. ES-1	32572115	0	live	Q668_RS05620	Q668_RS05620, Q666_08590	alpha/beta hydrolase										
1396858	Marinobacter sp. ES-1	32569533	0	live	Q668_RS12650	Q668_RS12650, Q666_14030	alpha/beta hydrolase										
1397694	Exiguobacterium aurantiacum DSM 6208	31855877	0	live	P398_RS0107175	P398_RS0107175	carboxylesterase										
1397694	Exiguobacterium aurantiacum DSM 6208	31854748	0	live	P398_RS0101160	P398_RS0101160	alpha/beta hydrolase										
169292	Corynebacterium aurimucosum	31609566	0	live	ADA03_RS10570	ADA03_RS10570	carboxylesterase										
169292	Corynebacterium aurimucosum	31609407	0	live	ADA03_RS09765	ADA03_RS09765	carboxylesterase										
169292	Corynebacterium aurimucosum	31608156	0	live	ADA03_RS03430	ADA03_RS03430	arylesterase										
169292	Corynebacterium aurimucosum	31607847	0	live	ADA03_RS01870	ADA03_RS01870	alpha/beta hydrolase										
1150423	Bifidobacterium dentium JCM 1195 = DSM 20436	31606507	0	live	BBDE_RS06395	BBDE_RS06395, BBDE_1256	hypothetical protein			Unknown							
72758	Staphylococcus capitis subsp. capitis	31600013	0	live	ayp1020_RS10210	ayp1020_RS10210, AYP1020_2095	alpha/beta hydrolase	alpha/beta hydrolase									
72758	Staphylococcus capitis subsp. capitis	31600002	0	live	ayp1020_RS10155	ayp1020_RS10155, AYP1020_2083	YSIRK-type signal peptide-containing protein	YSIRK-type signal peptide-containing protein									
72758	Staphylococcus capitis subsp. capitis	31599682	0	live	ayp1020_RS08535	ayp1020_RS08535, AYP1020_1740	alpha/beta hydrolase	alpha/beta hydrolase									
72758	Staphylococcus capitis subsp. capitis	31599642	0	live	ayp1020_RS08335	ayp1020_RS08335, AYP1020_1701	alpha/beta hydrolase	alpha/beta hydrolase									
